date,close,high,low,open,volume,tic,day,ret_1d,ret_5d,sma_ratio,vol_20d,vol_ratio,rsi_14,macd_hist,bb_width,obv_ret,adx,adx_di_diff
2010-03-08,53.58244705200195,53.73499119467907,53.40581828159409,53.50216291780387,46046400,IWM,0,0.11065148704819487,1.6187402055436881,2.415269541374492,0.03067284752499071,-0.51748666850407,1.5183213335525898,2.314706773074089,1.9815247398961038,0.006900872018169692,0.889775894068439,1.4603818584254709
2010-03-09,53.77513122558594,54.184582108758995,53.41384346802085,53.42990396850973,70685800,IWM,1,0.27886711406580633,1.4293869944608288,2.278680683778705,-0.09912230131154359,0.6779619640631778,1.594945727807225,2.269057638693382,1.884482455466269,0.016684268224100005,1.054422139370272,1.651257293174024
2010-03-10,54.23276138305664,54.5137589089472,53.79921971798836,53.8233043451666,73655200,IWM,2,0.7394816367971883,1.5604975005499895,2.3757799665687998,-0.12515100922358938,0.8839858207783876,1.7698650909966918,2.240531940302893,1.8732528587637725,0.013707120167215646,1.235534444312005,1.7528039955767472
2010-03-11,54.39332580566406,54.481640182603904,53.710901540908544,53.90358467001083,59964100,IWM,3,0.2193103364379305,1.5770137530942543,2.220686343116828,-0.12760773770798467,0.18698245516891138,1.8291212446553518,2.1343375295191906,1.7927167697615902,0.0049157101124228915,1.3807828107578992,1.5568597941297582
2010-03-12,54.36923599243164,54.69840271801963,53.99992414468834,54.67431809484072,61862000,IWM,4,-0.0997180404628968,0.6119946746949773,1.948253550610881,-0.158245260317843,0.2545873167321494,1.7976535847803592,1.915409589632598,1.7426111107317737,-0.03939793238975382,1.535734615637868,1.5947580769821057
2010-03-15,54.1845588684082,54.44147163846155,53.7911625291698,54.33710293119361,49862700,IWM,0,-0.3765944063624928,0.37152140578617115,1.5690082985086917,-0.11872288695977166,-0.303155609420947,1.5484329323326584,1.5770057308303385,1.640372616599276,-0.036883226084652956,1.6220649447355011,1.3422407159875307
2010-03-16,54.65024185180664,54.67432647867873,54.064156055010535,54.45755871154332,52874400,IWM,1,0.7473848477356477,0.6011405160473144,1.7454670777321588,-0.19024645857025974,-0.1587882960517122,1.7557385210135343,1.3829239047216717,1.6565428119441286,0.00396449482511767,1.7268423411921694,1.4193390580066663
2010-03-17,54.97135925292968,55.300525877799394,54.75458546007647,54.770645954138665,53589100,IWM,2,0.49256587327957047,0.4801177374327233,1.8022772967534486,-0.1919363001986791,-0.1305376631279866,1.8871162043749634,1.2525407594497968,1.6962632830680624,0.002457752930940756,1.8837189747047205,1.7674737273962298
2010-03-18,54.80278015136718,55.22026126501473,54.70643552885501,54.94729402249248,71527500,IWM,3,-0.3456574162395375,0.20240074438245015,1.4828347527956725,-0.16935359917212217,0.6758768881262371,1.6498535630165325,1.0048932299757471,1.705129006312578,-0.04294685124460225,2.0154039683339495,1.6348732329081355
2010-03-19,54.12034606933594,55.003483509790314,53.919632736265186,54.12034606933594,80546500,IWM,4,-1.2254366996561747,-0.34950785144816365,0.7784824705689692,-0.034365715265048155,1.0352765817748404,0.7801321714269787,0.5132117121495661,1.6134118408648843,-0.04930552041181538,1.9304881856159386,0.8940789051370427
2010-03-22,54.883079528808594,55.00350880910044,53.61456921027143,53.73499849056328,56679400,IWM,0,1.2628209372660928,0.4469484473047608,1.2273543445052182,0.01932961857258603,-0.128388390186013,1.1951974244379857,0.3754994701282691,1.5676395298783716,0.007474050446716244,1.7823985346817008,0.5583511016866649
2010-03-23,55.58153915405273,55.59759352564961,54.682341212506465,54.93122378660956,61187700,IWM,1,1.1346892736460819,0.6361334808913768,1.5663102167774408,-0.07949281362191625,0.07903230275282436,1.5077756116552194,0.45301404726344874,1.448575914246347,0.006938013194029302,1.7238610219007222,0.8910829433512072
2010-03-24,54.947322845458984,55.51072374500495,54.931228484005594,55.277315590405635,59664500,IWM,2,-1.1277665581995993,-0.16073408538336725,0.874243003805896,0.04184614966372125,-0.01441123302104566,0.8308596521276158,0.21285145148993753,1.2574702969765326,-0.0398582144028559,1.6695047600326711,0.8290018760515748
2010-03-25,54.601226806640625,55.82460685540026,54.56098783931883,55.4302305886152,66977000,IWM,3,-0.6486085593424153,-0.30847625586856253,0.4333993996877826,0.08544308891403958,0.2885463586888046,0.49435822583383876,-0.1281748840878782,0.9708760480318787,-0.044969107198711986,1.5317554691396418,0.4819559051068214
2010-03-26,54.57707595825195,55.18876591269625,54.37586272302402,54.826584545502214,58114700,IWM,4,-0.09966475311701187,0.24395747821634986,0.24550017216907472,0.06405738172421263,-0.1162939638994145,0.47061503996330534,-0.4011843191915902,0.5241223416148122,-0.044287813180347683,1.361963504003898,0.316724896781297
2010-03-29,54.874874114990234,55.05194274563252,54.57707631431542,54.81853465438048,38646400,IWM,0,0.45325416792415835,-0.14761521491616428,0.35042288094747565,-0.1290239796936974,-0.9675356791143818,0.6523691392999932,-0.5014031200254546,0.27361971767099436,0.0017968893284600281,1.2042995363778497,0.2959306789384084
2010-03-30,55.04390335083008,55.32560070942627,54.62538243813599,54.96341926845143,35773100,IWM,1,0.2305221756310632,-0.5818049982171297,0.3615260241049729,-0.14055973396305452,-1.0748626927243319,0.7541696857934791,-0.5338853809355447,0.04751303518101548,-0.0010118799801051978,1.1050556991022071,0.44973588852361446
2010-03-31,54.56903457641602,55.38193166616168,54.56098432725332,54.834631393375794,59821600,IWM,2,-0.8668600612974504,-0.454678667312598,-0.10656608003918153,-0.07971374748269966,0.0787462645329725,0.2439367869571976,-0.7491650216343283,-0.2114669376304872,-0.044269932280162294,0.9960000611992169,0.3606862059235633
2010-04-01,55.07608795166016,55.28535143929404,54.23904014166535,54.99560388427504,58838700,IWM,3,0.812771738928834,0.25570840665571776,0.18883260587690012,-0.05487064747734201,0.003070904550554456,0.5748763594061941,-0.7119024245086677,-0.5058681726847708,0.011198889058065363,0.8119524405148363,0.10076440120988307
2010-04-05,56.1063232421875,56.14656836371763,55.084162245082446,55.22098583341542,52020600,IWM,0,1.6951603957235482,1.1366820179446546,0.8968037018030935,-0.08420886111667562,-0.32166524172666905,1.122921644060381,-0.3461516791884232,-0.42283550765364136,0.0051172089593736385,0.7888146194210652,0.6268687546427714
2010-04-06,56.436309814453125,56.573133387680315,55.80047503584459,55.91315399503672,50203600,IWM,1,0.49308951488976593,1.156492489326719,1.0411367312226818,-0.07863707709212561,-0.4168764320683091,1.2718416728419544,-0.04372294655478281,-0.3086011705542913,0.0024205183933487576,0.8263206842774866,0.8481210607593905
2010-04-07,56.259220123291016,56.589206626161705,55.89703262633682,56.37189904042154,71418200,IWM,2,-0.35233097750256537,0.865824993982106,0.8018433522459474,-0.0630895694389517,0.5898773682133222,1.0784838108225725,0.04033080462504363,-0.26066433474222883,-0.04455143660205478,0.8633243601872127,0.796853867731726
2010-04-08,56.20290756225586,56.50069935410036,55.66365732355161,56.09827270302973,54603600,IWM,3,-0.15202805841574576,1.224283885554943,0.6787248299140524,-0.07977760938164681,-0.1664163301267746,1.0149516574538746,0.024351021628824854,-0.2011972904276907,-0.040746517193864074,0.8340309387381648,0.574155265413266
2010-04-09,56.54093170166016,56.548981952215,55.93729186142891,56.29142919933802,53070100,IWM,4,0.5055470591606234,1.0717944587795922,0.8572318163455412,-0.0715716154298264,-0.2250943244483874,1.1930714995837126,0.07799464292672635,-0.10168919678279155,0.006626860394586867,0.8146421531339985,0.5654893366923063
2010-04-12,56.77436828613281,56.88704728818234,56.43633127998424,56.56510465066438,49301000,IWM,0,0.3287899042263541,0.4020524223730866,0.9431277117906361,-0.07272342798722826,-0.3817517183829903,1.3117173814968182,0.13706610686909954,-0.0016193877925616718,0.002828216576686224,0.8502024676115355,0.7662922546049907
2010-04-13,56.90311813354492,56.93531299804214,56.291434129725374,56.653615609369645,42151000,IWM,1,0.1543610503419325,0.2363101350598859,0.9346445873325591,-0.08986470947056323,-0.718920981994575,1.3773181462243993,0.1615539154973595,0.0584113325546126,-0.001546238032114451,0.8400203049948248,0.6096344561146555
2010-04-14,58.11845397949219,58.11845397949219,57.136532006090505,57.23311660923503,62041600,IWM,2,1.9437731302030337,1.365902806017151,1.7391520231684388,0.06436120713526805,0.2403999190898541,1.8922024328909983,0.511969978257189,0.35433352318363504,0.004665834322922179,0.9877151553596931,1.3124272328318263
2010-04-15,58.29550552368164,58.41623470694259,58.02185229892072,58.09429226509383,55141800,IWM,3,0.22734689131398328,1.5567175166431197,1.7416424683402827,0.06059417841840185,-0.10190641714729819,1.954201305856324,0.7137969276636967,0.6155695360130184,0.00048002010507344577,1.1553193506294148,1.4639942610422463
2010-04-16,57.51478958129883,58.32769275910729,57.09626875997063,58.14257388356141,93241600,IWM,4,-1.3135321944617886,0.6444721511471107,1.029938902134791,0.1640679364278258,1.6797390443980964,1.0398025454408426,0.5084388810717506,0.6828072028124044,-0.046762427587550386,1.081725949276829,0.6714207541808312
2010-04-19,57.23307800292969,57.764277610548504,56.1626224005188,57.19283291029748,85284600,IWM,0,-0.5173226522592301,0.2275612052807083,0.6899586517838419,0.0863887354866897,1.280386729929128,0.7456300253969687,0.2039527235787501,0.6136279956849069,-0.04780549311453094,0.8385611897318384,-0.0193241177094052
2010-04-20,58.01382064819336,58.054059624227406,57.28945153361123,57.538954062867376,50736600,IWM,1,1.220469229898585,0.7491163647362465,1.1662458140806053,0.08174398488244836,-0.3618302884137044,1.136902848026221,0.20269318888524343,0.6875266834451339,0.002391267650996014,0.6558912551845076,0.1500623528167649
2010-04-21,58.41621780395508,58.52889670491682,57.885012007530136,58.11036980945361,60382500,IWM,2,0.5919585540736054,0.09278603682921102,1.362182483061725,0.04260245527086565,0.10455524953104044,1.3143995477266126,0.2696663907284977,0.8301125616608752,0.004411528323210048,0.5528303690114952,0.43284251733629353
2010-04-22,59.03599166870117,59.14867064583605,57.51481933683669,57.820661397553664,79289500,IWM,3,0.9362816531152364,0.4383214524233676,1.6730817595615652,-0.03257827702226373,0.9517042736560587,1.5627471466418037,0.44117771374523507,0.972759767551428,0.008962962174415659,0.5345021578255056,0.7216943368346734
2010-04-23,59.66375732421875,59.72814704511976,58.46452794001085,59.14865183809422,66271100,IWM,4,0.9385302656971737,1.5626822416325064,1.9489417341461757,-0.06508753059238138,0.336889811764394,1.78368082457386,0.6676955345632892,1.1095485200794104,0.0023533886372178988,0.5810408093986064,0.9685231591310877
2010-04-26,59.43839645385742,60.09033159926166,59.42230209471205,59.69594918397346,62710000,IWM,0,-0.4122566958098831,1.6159560136479638,1.585565294260929,-0.04293756343746129,0.15652837009903328,1.5379371577699332,0.6549896134877183,1.1282416601940635,-0.03556557964859241,0.6608095185354403,1.121583004162942
2010-04-27,58.07820510864258,59.75229496088905,57.965520020561065,59.1969504738854,101050200,IWM,1,-2.203227818700783,-0.09020053596885774,0.4345312757622755,0.27563488010390885,1.7273089925683052,0.2890769994383624,0.12715158556864573,1.0005922842618789,-0.048585379871846156,0.48412513807025964,0.148749290486449
2010-04-28,58.17477035522461,58.57719683099737,57.88502280142496,58.408178448037695,79762700,IWM,2,0.09764518526063917,-0.3292402388304254,0.38761209879093195,0.27620790964576436,0.6504303447584562,0.33993890721662806,-0.24550986224486385,0.8653548385239316,0.009815320643849181,0.30829976181083896,0.08655821198961676
2010-04-29,59.40620040893555,59.43034501744226,58.25526032596544,58.60939762550742,68869600,IWM,3,1.9259434315183583,0.1451028151155467,1.1256862396202023,0.341813576717043,0.1577969794123822,0.915801269348856,-0.12120149610198483,0.7028675677731022,0.0036184928159259627,0.24667867622657938,0.5312249579652304
2010-04-30,57.66770553588867,59.50276897519912,57.60331583683295,59.39814031963832,88759100,IWM,4,-2.801298694403467,-1.6660739976084336,-0.2725038353663893,0.7151215177101107,0.9271388610808742,-0.27636170805226723,-0.6661665462562348,0.45752290024988274,-0.04335500894643691,0.09285420964420775,0.10320311432162996
2010-05-03,58.96355056762695,59.00378954563279,57.99772298734254,58.029917854072984,53775400,IWM,0,2.048091373574754,-0.5050262711287282,0.5865340922572481,0.759974966773788,-0.5465817223461441,0.29379119117563096,-0.5892133096406298,0.39684508138988506,-0.000658728072210514,-0.049982795039423086,0.07797658062330678
2010-05-04,57.11236953735352,58.11038556236542,56.76628249328324,58.102341453358626,105727600,IWM,1,-3.0010288693334317,-0.8989870413081007,-0.8174072817371784,1.0858787860436974,1.4564926553733981,-0.6444819951372762,-1.2012855758502157,0.335807962896412,-0.0495153215118039,-0.15828652565150705,-0.5340959445341337
2010-05-05,56.27531433105469,57.10431185084121,55.848743268682234,56.64554593501079,110340400,IWM,2,-1.4320030374340695,-1.629410984125918,-1.4412169839858,1.1462180708673684,1.5207191875743744,-0.9918218073861108,-1.8653059310900195,0.33363817814339136,-0.055759409459246456,-0.1633772810499761,-0.9327658936222682
2010-05-06,54.16661071777344,56.49263545499818,50.99548785308948,55.8728951907171,195388200,IWM,3,-3.5705456011267462,-4.161969285967077,-2.9401725354784793,1.496949341199064,4.164658537995627,-1.7076486419530787,-3.0408576606239306,0.7367918138251314,-0.0971446323167849,0.12097843324821808,-2.5069479711981884
2010-05-07,52.60519027709961,54.42415969712477,52.02569515988517,53.691740551606294,189573100,IWM,4,-2.7602165522347852,-4.1432003348247335,-3.9706936192701368,1.6444271201927922,3.4142562623857184,-2.120409369702217,-4.282705080379845,1.4559100465506318,-0.13125327158670205,0.3850230250965417,-2.2457281535340683
2010-05-10,55.559024810791016,55.58316942838803,54.48856840000333,55.172698648151496,107703400,IWM,0,5.205076818723542,-2.7732479238789063,-1.7161336376918297,2.3495627759701967,0.6113145336026694,-0.9235675516000524,-3.556946245435033,1.544118802784367,0.10142090205590186,0.49195524560267323,-1.5959732063123842
2010-05-11,55.92924499511719,56.758242776710176,54.71392113110337,54.89903392127183,100027800,IWM,1,0.5663988702058025,-1.0852669271511266,-1.4032748426966575,2.358249204804347,0.2667977250305519,-0.7977578447094827,-2.9378024885366716,1.598837444330516,0.056780451053375085,0.4686135445766602,-1.0927508347632746
2010-05-12,57.64356231689453,57.70794587695531,56.17068015348989,56.21896935867043,84618400,IWM,2,2.8148988804601074,0.9676963983011736,-0.09998016234552748,2.450454840915825,-0.2382159332568267,-0.2577295770609839,-1.7957623660001978,1.5906122602231567,0.030596016604996158,0.3582108966783391,-0.7187104418685283
2010-05-13,57.088226318359375,58.02990290053109,56.814573091938925,57.51479744666581,78553600,IWM,3,-0.961238677104985,2.318313515352916,-0.4715200395040197,2.46377006044476,-0.45208769162029444,-0.44476705351716506,-1.2473847231493886,1.5782764477135172,-0.055477534961482104,0.2266762680008138,-0.5847671848793401
2010-05-14,55.985599517822266,56.7421636649963,55.22904151119224,56.71801904592377,86134200,IWM,4,-1.868631840932721,2.7889314783602255,-1.2434301122743825,2.4974602772647936,-0.2152073451989145,-0.7996408660452505,-1.225615013199212,1.6279347962280184,-0.06652969346240489,0.2094794375931758,-1.065241807979285
2010-05-17,56.0902099609375,56.79847842097612,54.52879310843133,56.33971243675562,78565900,IWM,0,0.11694022265733861,0.2950924714907445,-1.1226857111599184,2.4959508203300516,-0.43412014671207083,-0.7633894524411324,-1.1031460278821965,1.6658893784915134,0.03742003192662053,0.23448703473637109,-1.2011763045611854
2010-05-18,55.01171112060547,56.98360500616485,54.83464244657933,56.822630693167376,87146900,IWM,1,-1.8605237551773346,-0.8887446998186773,-1.825624044811995,2.5108151889060504,-0.2260362273797356,-1.1057130432056015,-1.3640673325074975,1.7704813875556795,-0.06797072345214968,0.2389868658599355,-1.0529993174465972
2010-05-19,54.35978317260742,55.37389987373355,53.58712487573971,54.76220975267658,107292800,IWM,2,-1.169024251605449,-2.738027050843589,-2.17140849418569,2.508103364935173,0.2929023279840804,-1.3007374659198998,-1.688451129927017,1.8987843154517021,-0.09528667269011272,0.31537765165470727,-1.373577242599741
2010-05-20,51.60719680786133,53.21690343909232,51.57500193837149,52.935199866192114,166841100,IWM,3,-4.804582283903303,-4.518061109198606,-3.9992957459103624,2.834853993943889,1.8030563911274753,-1.9896672302794975,-2.892412105995073,2.366255929892901,-0.19337720447102652,0.48125750342585305,-1.8372627066695182
2010-05-21,52.37178039550781,52.830546324243706,50.51256900465635,50.76207452056915,139644500,IWM,4,1.3305121835812301,-3.083709378672836,-3.1573275515205417,2.8616780192913978,0.9167854770178795,-1.6863100744340174,-3.105957975452752,2.490327979389711,0.49240290611721893,0.6772684782113971,-1.996388718057577
2010-05-24,51.67157745361328,52.645455313535706,51.62328822240967,52.1544943278219,75991800,IWM,0,-1.311419914897471,-3.7323974722714905,-3.4185952802684914,2.868642666988937,-0.7921490743974561,-1.8508726910678779,-3.385724796106189,2.6474027556645257,-0.10831001690830616,0.8592786690836883,-1.9220211671464955
2010-05-25,51.66352462768555,51.70376360005347,49.667486153865,50.5447761925873,110830700,IWM,1,-0.07281294253173172,-2.9156613457881497,-3.194011342994858,2.826948918380208,0.11678495854068298,-1.8528105001308899,-3.337896344490808,2.854708327011778,-0.22622503927749377,1.0985847605541506,-2.3613964295243557
2010-05-26,51.79228973388672,53.08005331602235,51.49449498119359,51.86472969754432,104172900,IWM,2,0.17541693069316602,-2.294168611549675,-2.8610611411572857,2.82908013308269,-0.09001158559324789,-1.794171483883291,-3.047637222771595,2.9560084489419363,1.2489796055333342,1.1786931498914783,-1.8113241478678188
2010-05-27,54.013702392578125,54.03784700772259,51.792305691141685,53.08811992193436,86856200,IWM,3,3.9621387990672132,1.985202633275277,-0.9174674221057663,3.0932239560713017,-0.5600788783526965,-0.8886436460895003,-1.788904424720732,2.6276235936934356,0.15414035259597064,1.1639362172355736,-1.385978656034231
2010-05-28,53.32151412963867,54.06197745589768,52.902993248874445,53.85272008578627,92369800,IWM,4,-1.259415838931713,0.6859840120975137,-1.294625371225057,3.0026657291224357,-0.42160076370097654,-1.1018262295157573,-1.2017192246673591,2.5156631648694403,-0.1256122616080547,1.1479878596973367,-1.3222807577763793
2010-06-01,51.70374298095703,53.49856745554801,51.663504024636126,52.798343297736,88420300,IWM,1,-2.902100391855657,-0.11241802577811383,-2.29773702051689,2.986228260560249,-0.5594611540073132,-1.5530877202274693,-1.3250530348290808,2.2751684945864317,-0.20110791144070522,1.1939528224643665,-1.6108221562614238
2010-06-02,53.1766471862793,53.200791798206915,51.526695778414215,52.01765668941633,61553800,IWM,2,2.612042964543468,1.1944955456387438,-0.9750047041668206,3.049581347386483,-1.2094892600124219,-1.00991695348459,-0.7050981874585264,2.118343945267069,0.47942343544293253,1.243101678786981,-1.5553404296672233
2010-06-03,53.86077117919922,53.99759474060056,53.015679058300755,53.2812759302733,74864100,IWM,3,1.1476997025941171,1.6800482340425262,-0.33400274337344865,3.0640305837545507,-0.832108542530301,-0.7771763148119469,-0.012213912612863595,2.0077483693347737,0.18254090098840212,1.2070022968074283,-1.2502838797018245
2010-06-04,51.15646743774414,52.87884962121762,51.00354337391656,52.4039892090784,105547200,IWM,4,-4.764530057766281,-2.55253053781065,-2.379105517222881,3.2316688656155867,0.0994700588679721,-1.5026729005529251,-0.5073926537282593,2.1955610815171873,-0.1737067201707604,1.2723990062922996,-1.72775570544551
2010-06-07,49.83650588989258,51.599136264529115,49.78821666556027,51.38182554422032,88434200,IWM,0,-2.4767809593985586,-3.1206070862598,-3.3331185146381497,3.2082470429915615,-0.24355105004926889,-1.7936757042666178,-1.2588629781101153,2.518689978269606,-0.3729760133503635,1.3828903987882963,-1.9779752944906044
2010-06-08,49.812347412109375,50.383792256297674,48.85457352944432,49.98941603942924,129072000,IWM,1,-0.10364296829061016,-1.808611910038948,-3.137366077691598,2.6132563296832036,0.8921768018674585,-1.7989347982522648,-1.6104892721638697,2.748127588970147,1.157657476142992,1.5204067268255057,-2.1482967727286773
2010-06-09,49.84454727172851,51.04377654008729,49.57089712487642,50.19868149166099,108638000,IWM,2,0.0023873218262539407,-2.997626526975142,-2.8808902494656508,2.5939684711682434,0.29326459536452537,-1.7859201452564624,-1.6741717230863196,2.8628036529154195,-0.18935523757091802,1.580706456171466,-1.829137955864176
2010-06-10,51.56694030761719,51.574990558349235,50.54477645389336,50.729892307206505,75497300,IWM,3,3.180815326088934,-2.082470595470064,-1.2419258460138778,2.64676548846106,-0.6415918118181168,-1.125452198191757,-0.8828933956915002,2.458314602881669,-0.4096347713485451,1.5834835612302114,-1.5507335554356299
2010-06-11,52.26716232299805,52.33959615459897,50.85061914645318,50.9391534787711,65295200,IWM,4,1.214604803334592,0.8490780050300387,-0.4745656401729399,2.70107856059284,-0.9210198663966553,-0.8825679090878659,-0.05664109666169014,2.0127142025608675,0.5567483259960632,1.5117477134816877,-1.2308140375465013
2010-06-14,52.59714889526367,53.5227311890473,52.444230981720565,52.95933647485301,70543000,IWM,0,0.533583534709907,2.384714243711394,-0.06442746955793148,2.6737601183346533,-0.753113271686034,-0.768138532216641,0.6334025350394347,1.69071454344463,0.16846067009005947,1.339371487188306,-0.8031424070096503
2010-06-15,53.91710662841797,54.06198042983302,52.60519830599517,53.055914070156774,72336400,IWM,1,2.29411770760324,3.616170419227221,1.1138093397215116,2.8002548321289216,-0.6941099755334426,-0.33240608580290704,1.5268448426671317,1.3467237080122045,0.0909302562663002,1.1341513371318095,-0.5929486517914462
2010-06-16,53.66763687133789,54.2310319201887,53.32154958688797,53.44227885179757,62369400,IWM,2,-0.49190571959131146,3.3561057521274393,0.9650794007277793,2.74692289371611,-0.9609757175335093,-0.4214655708144942,1.9934168421562268,1.163089088272166,-0.08295632150879152,0.9292059115842484,-0.520838584523639
2010-06-17,53.73198318481445,54.08611429751538,53.09614863492209,53.98953587611536,67327600,IWM,3,0.054180709452656066,1.7733781597367324,1.044885831667925,2.725560006108265,-0.7713664923095256,-0.3992211964699336,2.247298041771468,1.0833199370262612,0.07758881036721943,0.7556137572801949,-0.5816590227402229
2010-06-18,53.764183044433594,54.35172229778744,53.482479581014545,53.90100658118273,52760900,IWM,4,-0.002032745158403338,1.16502874216182,0.9798787115039108,2.2336604480130426,-1.1063103240338168,-0.3873291233694526,2.3453158578402014,1.1464824380524037,0.036046856123040455,0.5693169156932483,-0.4725230505440797
2010-06-21,53.20882034301758,54.729991679332315,52.894928234923405,54.62536302348082,58648400,IWM,0,-1.0264440567439148,0.3894050613983807,0.486988436167501,2.227872653281051,-0.8242605513144122,-0.618154764269634,2.152158063798742,1.172144572674304,-0.06705478598009976,0.44331849028479575,-0.6499125589674352
2010-06-22,52.1142578125,54.00566208028886,52.049868066568635,53.410072281784075,70827400,IWM,1,-1.9864221236392778,-1.6652717873992193,-0.4327344204277225,2.2780820797449004,-0.4055735167263628,-1.0397856553111962,1.5832572989297897,1.1574957680591287,-0.09207395496855256,0.38956856818212143,-0.8938720412491655
2010-06-23,51.96937561035156,52.52472633389161,51.35768847357492,51.97742586243649,70315300,IWM,2,-0.3187946431591172,-1.5835087768016425,-0.564516641794493,2.2801945855383314,-0.36283415621279796,-1.0934677040307574,1.098523746335256,1.1453352659770601,-0.12326854123180278,0.38763715602265797,-1.0938776309862115
2010-06-24,51.140377044677734,51.93718005533408,51.019647827173905,51.534753424016706,72504900,IWM,3,-1.553425540432391,-2.3397881360117174,-1.220643979545054,2.328649474101297,-0.23616071649390835,-1.395079445575335,0.471406549844821,1.1863681040754508,-0.20775103394545338,0.4086351503475543,-1.1724778600773145
2010-06-25,52.01766204833984,52.25107022192309,50.86672475400026,51.33353803089534,87177700,IWM,4,1.549757359856177,-1.6218421269280152,-0.41624723473009173,2.008775650394069,0.2829308257981141,-0.9768525179967898,0.38856712558580936,1.090005308905756,0.9767060945118906,0.39046035570102966,-0.9950062643742985
2010-06-28,51.71985626220703,52.50860877513794,51.43815586588969,51.9854530893133,64643900,IWM,0,-0.5948426786082428,-1.4166134932781715,-0.5964578839549808,1.9856193446698045,-0.4740359868808342,-1.0925363997391782,0.2429617860814415,1.056498940800814,-0.164329975063531,0.3422646259433002,-0.8587421563724978
2010-06-29,49.76407241821289,50.882817820756195,49.40188788170973,50.882817820756195,110269700,IWM,1,-3.6027668308192697,-2.196843538811171,-2.1361912381362957,2.0867525746817215,1.1153298773100024,-1.7550658869281752,-0.5688030012804373,1.246060265342827,-0.6336053381842035,0.4368483785414567,-1.496764854178266
2010-06-30,49.192623138427734,50.39990285042308,49.04774932736661,49.60309995985796,93806400,IWM,2,-1.1345728704765643,-2.5767952959175306,-2.4528841873333764,1.898636277527622,0.4629430277584093,-1.9201351265413336,-1.2545350240461703,1.4563721373709986,0.3316883698631856,0.5450579409812483,-1.5376241586089
2010-07-01,48.838470458984375,49.41796548487255,47.58289892631664,49.25699430320695,114225800,IWM,3,-0.7330273326038108,-2.192956656185931,-2.549720537656107,1.8371727395747726,1.0786783377878908,-2.0214460348157464,-1.729238987703884,1.589128220800359,0.1581298596658709,0.7215034589365559,-1.9305972668107323
