date,close,high,low,open,volume,tic,day
2010-01-04,51.3665657043457,51.41473801609243,50.79654046390296,50.81259790115187,42863900,IWM,0
2010-01-05,51.1899528503418,51.52715301197437,50.97318503678851,51.28629750374764,55523100,IWM,1
2010-01-06,51.14177703857422,51.46291665421286,51.013320579790054,51.18994629646606,59708600,IWM,2
2010-01-07,51.519100189208984,51.559245308529306,50.69216218360625,51.173876051666596,56123500,IWM,3
2010-01-08,51.80010223388672,51.80010223388672,51.22204982874536,51.33444882244944,48811500,IWM,4
2010-01-11,51.59136199951172,52.08912719505185,51.39064864639768,52.00884307886332,51638900,IWM,0
2010-01-12,51.029354095458984,51.51106788703646,50.78849566834918,51.27020945992666,45854900,IWM,1
2010-01-13,51.68770217895508,51.79207704617,50.764422562025906,51.20599134078706,39501900,IWM,2
2010-01-14,51.880393981933594,52.040962227507336,51.398676994640496,51.495021617156304,41859800,IWM,3
2010-01-15,51.12569808959961,52.024895985436004,50.79652836103305,51.90446676608437,68725100,IWM,4
2010-01-19,52.065059661865234,52.081120165545684,51.31840549819779,51.31840549819779,46839000,IWM,1
2010-01-20,51.310367584228516,51.70376715079162,50.73231207830495,51.69573690062986,62485000,IWM,2
2010-01-21,50.46737289428711,51.76799780532252,50.2907441393616,51.35051054362837,98323100,IWM,3
2010-01-22,49.56013107299805,50.627927372418036,49.11856239519303,50.387068945758834,83757000,IWM,4
2010-01-25,49.616329193115234,49.89732966228581,49.23899025615433,49.8411301809801,62298700,IWM,0
2010-01-26,49.1265983581543,49.800995335489105,49.08645630075253,49.43168350716456,58213200,IWM,1
2010-01-27,49.64845657348633,49.72874069197866,48.74123133383755,48.90982982025712,72565800,IWM,2
2010-01-28,48.79743194580078,49.76888695258466,48.34783597172845,49.74479926637159,93814200,IWM,3
2010-01-29,48.259525299072266,49.52803226078662,48.14712629694299,48.9981490631464,79325600,IWM,4
2010-02-01,48.829551696777344,48.925893263324966,48.299668486800655,48.48432443211826,60731800,IWM,0
2010-02-02,49.36745834350586,49.42365783812228,48.668973660171325,48.91785932393173,71047700,IWM,1
2010-02-03,49.038299560546875,49.47986842984142,48.64489994735943,49.13464113540451,50241000,IWM,2
2010-02-04,47.40045928955078,48.71713820382015,47.360317237314234,48.70108077039708,99167300,IWM,3
2010-02-05,47.58513259887695,47.63330491678004,46.565508173086975,47.5048454023718,106752200,IWM,4
2010-02-08,47.11143493652344,47.85005855023471,47.06326263285607,47.4325775023542,61579200,IWM,0
2010-02-09,47.76175308227539,48.115007497681155,47.16764018178452,47.67343871276323,91986700,IWM,1
2010-02-10,47.874149322509766,47.99457549548504,47.11946516290358,47.61723647832463,55715500,IWM,2
2010-02-11,48.636863708496094,48.668975519044274,47.368353781235115,47.73766563500367,51969700,IWM,3
2010-02-12,48.99011993408203,49.054346620192135,48.018667954014035,48.17120901333813,65909800,IWM,4
2010-02-16,49.817047119140625,49.86521942014311,49.03828149344217,49.50393481923027,50057600,IWM,1
2010-02-17,50.15427017211914,50.26666919685347,49.76890077475412,50.06595577764396,50459400,IWM,2
2010-02-18,50.5637092590332,50.579766695342514,49.977626615636055,50.15425535239565,43072800,IWM,3
2010-02-19,50.6279411315918,50.884853998050275,50.266656456058634,50.37102826513331,56840800,IWM,4
2010-02-22,50.780487060546875,50.941058383148395,50.59583111148026,50.91697069404006,45344900,IWM,0
2010-02-23,50.18638229370117,50.78049536570108,50.041871448632605,50.708238411844924,58965400,IWM,1
2010-02-24,50.61186981201172,50.860752360389405,50.21847037041811,50.37101444860274,50476000,IWM,2
2010-02-25,50.6279411315918,50.67611037990092,49.76085791031221,49.9214292175095,51949700,IWM,3
2010-02-26,50.419189453125,50.748359202067036,50.14621919332118,50.708217147345806,60093900,IWM,4
2010-03-01,51.59136199951172,51.63953124416775,50.788505524412855,50.788505524412855,70967800,IWM,0
2010-03-02,51.9847526550293,52.30589520922929,51.70375521708609,51.784039324314904,55605300,IWM,1
2010-03-03,52.28180694580078,52.57885873437278,52.00883364990604,52.24166183234192,56207500,IWM,2
2010-03-04,52.41830825805664,52.482538011198464,52.08111124199168,52.29787900223732,47174200,IWM,3
2010-03-05,53.48610305786133,53.56638718382895,52.58690492127993,52.75550342339778,52293900,IWM,4
2010-03-08,53.582435607910156,53.73497971800703,53.40580687522651,53.502151490859085,46046400,IWM,0
2010-03-09,53.775123596191406,54.18457442127325,53.41383588988433,53.42989638809461,70685800,IWM,1
2010-03-10,54.23274612426758,54.5137435710974,53.79920458117946,53.823289201581304,73655200,IWM,2
2010-03-11,54.39332580566406,54.481640182603904,53.710901540908544,53.90358467001083,59964100,IWM,3
2010-03-12,54.369224548339844,54.69839120464207,53.999912778332394,54.67430658653269,61862000,IWM,4
2010-03-15,54.18458938598633,54.44150230073691,53.79119282518105,54.337133534686906,49862700,IWM,0
2010-03-16,54.65022659301758,54.67431121316505,54.06414095986136,54.45754350655295,52874400,IWM,1
2010-03-17,54.971378326416016,55.300545065497104,54.7546044583485,54.77066495798323,53589100,IWM,2
2010-03-18,54.80280685424805,55.22028817131499,54.70646218479156,54.94732079578832,71527500,IWM,3
2010-03-19,54.12036895751953,55.003506771463975,53.91965553956455,54.12036895751953,80546500,IWM,4
2010-03-22,54.8830680847168,55.00349733989701,53.614558030686446,53.73498728586666,56679400,IWM,0
2010-03-23,55.58155441284179,55.597608788846074,54.68235622443889,54.931238866867666,61187700,IWM,1
2010-03-24,54.947322845458984,55.51072374500495,54.931228484005594,55.277315590405635,59664500,IWM,2
2010-03-25,54.601226806640625,55.82460685540026,54.56098783931883,55.4302305886152,66977000,IWM,3
2010-03-26,54.57709503173828,55.18878519995475,54.375881726190755,54.826603706186305,58114700,IWM,4
2010-03-29,54.874900817871094,55.051969534677454,54.57710287228371,54.81856132984577,38646400,IWM,0
2010-03-30,55.043922424316406,55.3256198805247,54.62540136659894,54.963438314048894,35773100,IWM,1
2010-03-31,54.56905746459961,55.38195489530306,54.56100721206035,54.83465439296008,59821600,IWM,2
2010-04-01,55.07609176635742,55.285355268485375,54.23904389838675,54.995607693397794,58838700,IWM,3
2010-04-05,56.106292724609375,56.14653782424921,55.08413228348226,55.22095579739359,52020600,IWM,0
2010-04-06,56.43629455566406,56.573118091898,55.800459948967344,55.91313887769425,50203600,IWM,1
2010-04-07,56.25924301147461,56.58922964859514,55.8970553671701,56.371921974446785,71418200,IWM,2
2010-04-08,56.20288848876953,56.50068017955294,55.66363843306973,56.09825366505316,54603600,IWM,3
2010-04-09,56.54093551635742,56.5489857674554,55.93729563539987,56.29143299720187,53070100,IWM,4
2010-04-12,56.77434158325195,56.88702053230478,56.43630473609347,56.56507804620719,49301000,IWM,0
2010-04-13,56.90311813354492,56.93531299804214,56.291434129725374,56.653615609369645,42151000,IWM,1
2010-04-14,58.11844253540039,58.11844253540039,57.13652075534875,57.233105339474825,62041600,IWM,2
2010-04-15,58.29551315307617,58.4162423521375,58.021859892501034,58.094299868154685,55141800,IWM,3
2010-04-16,57.51479721069336,58.327700496334245,57.09627633384795,58.142581596232155,93241600,IWM,4
2010-04-19,57.23311996459961,57.76431996167892,56.16266357736103,57.19287484246085,85284600,IWM,0
2010-04-20,58.013824462890625,58.054063441570584,57.28945530067762,57.5389578463398,50736600,IWM,1
2010-04-21,58.41622543334961,58.52890434902766,57.88501956754703,58.11037739890315,60382500,IWM,2
2010-04-22,59.03598403930664,59.148663001879676,57.51481190402772,57.82065392521983,79289500,IWM,3
2010-04-23,59.663761138916016,59.72815086393388,58.464531678033474,59.14865561985739,66271100,IWM,4
2010-04-26,59.43840026855469,60.090335455799476,59.4223059083764,59.6959530152002,62710000,IWM,0
2010-04-27,58.07821273803711,59.75230281019899,57.96552763515282,59.19695825024298,101050200,IWM,1
2010-04-28,58.17475891113281,58.57718530774058,57.885011414332055,58.40816695803006,79762700,IWM,2
2010-04-29,59.406211853027344,59.43035646618531,58.25527154833856,58.60940891610203,68869600,IWM,3
2010-04-30,57.66771697998047,59.5027807834572,57.60332726814668,59.398152107132965,88759100,IWM,4
2010-05-03,58.96353530883789,59.00377427643055,57.997707978493644,58.02990283689259,53775400,IWM,0
2010-05-04,57.112388610839844,58.11040496915337,56.766301451188895,58.10236085746013,105727600,IWM,1
2010-05-05,56.27532196044922,57.10431959262515,55.848750840245394,56.645553614598604,110340400,IWM,2
2010-05-06,54.16661834716797,56.49264341201447,50.99549503582975,55.87290306044267,195388200,IWM,3
2010-05-07,52.60520553588867,54.424175483528515,52.02571025058447,53.69175612556276,189573100,IWM,4
2010-05-10,55.559009552001946,55.58315416296786,54.48855343520553,55.17268349546345,107703400,IWM,0
2010-05-11,55.92925262451172,56.75825051918957,54.7139285947137,54.89904141013368,100027800,IWM,1
2010-05-12,57.6435661315918,57.7079496959133,56.17068387071574,56.21897307909193,84618400,IWM,2
2010-05-13,57.08823013305664,58.029906778152196,56.81457688835038,57.514801289867016,78553600,IWM,3
2010-05-14,55.98557281494141,56.742136601264754,55.229015169159155,56.71799199370824,86134200,IWM,4
2010-05-17,56.09019088745117,56.79845910664297,54.528774565905096,56.339693278425926,78565900,IWM,0
2010-05-18,55.01171875,56.9836129090349,54.834650051416794,56.822638573712425,87146900,IWM,1
2010-05-19,54.359771728515625,55.37388821614486,53.587113594311774,54.76219822386394,107292800,IWM,2
2010-05-20,51.60716247558594,53.21686803594127,51.574967627514106,52.93516465044756,166841100,IWM,3
2010-05-21,52.371788024902344,52.83055402047015,50.512576363205454,50.762081915465615,139644500,IWM,4
2010-05-24,51.67156982421875,52.64544754034649,51.62328060014513,52.154486627123894,75991800,IWM,0
2010-05-25,51.66352462768555,51.70376360005347,49.667486153865,50.5447761925873,110830700,IWM,1
2010-05-26,51.79228591918945,53.08004940647644,51.494491188430025,51.86472587751158,104172900,IWM,2
2010-05-27,54.01369094848633,54.037835558515184,51.79229471770579,53.08810867394929,86856200,IWM,3
2010-05-28,53.321502685546875,54.06196585288447,52.90298189460739,53.85270852768477,92369800,IWM,4
2010-06-01,51.70376205444336,53.498587191144246,51.66352308327832,52.79836277501986,88420300,IWM,1
2010-06-02,53.176643371582024,53.200787981777594,51.52669208207839,52.01765295786077,61553800,IWM,2
2010-06-03,53.860774993896484,53.99759856498837,53.01568281314424,53.28127970392772,74864100,IWM,3
2010-06-04,51.15646743774414,52.87884962121762,51.00354337391656,52.403989209078404,105547200,IWM,4
2010-06-07,49.836509704589844,51.59914021414558,49.78822047656127,51.3818294772029,88434200,IWM,0
2010-06-08,49.81235122680664,50.38379611475696,48.85457727079397,49.989419867686664,129072000,IWM,1
2010-06-09,49.844547271728516,51.04377654008729,49.57089712487642,50.19868149166099,108638000,IWM,2
2010-06-10,51.56694030761719,51.574990558349235,50.54477645389336,50.729892307206505,75497300,IWM,3
2010-06-11,52.267154693603516,52.33958851463134,50.85061172383028,50.93914604322492,65295200,IWM,4
2010-06-14,52.597156524658196,53.52273895270067,52.44423858893383,52.95934415678407,70543000,IWM,0
2010-06-15,53.91710662841797,54.06198042983302,52.60519830599517,53.055914070156774,72336400,IWM,1
2010-06-16,53.66759490966797,54.23098951801127,53.321507895816886,53.44223706633065,62369400,IWM,2
2010-06-17,53.731990814208984,54.086121977192924,53.09615617403459,53.98954354207976,67327600,IWM,3
2010-06-18,53.76419448852539,54.35173386694118,53.48249096514374,53.90101805439839,52760900,IWM,4
2010-06-21,53.208843231201165,54.73001522185946,52.89495098808389,54.62538652100115,58648400,IWM,0
2010-06-22,52.11423110961914,54.00563440826932,52.049841396680506,53.41004491493944,70827400,IWM,1
2010-06-23,51.96936798095703,52.52471862296849,51.35768093397948,51.97741823186014,70315300,IWM,2
2010-06-24,51.140377044677734,51.93718005533408,51.019647827173905,51.534753424016706,72504900,IWM,3
2010-06-25,52.01765060424805,52.251058726480565,50.86671356311923,51.333526737313534,87177700,IWM,4
2010-06-28,51.7198600769043,52.50861264801116,51.43815965980961,51.98545692360017,64643900,IWM,0
2010-06-29,49.76407241821289,50.882817820756195,49.40188788170973,50.882817820756195,110269700,IWM,1
2010-06-30,49.19261932373047,50.39989894210595,49.04774552390374,49.603096113329805,93806400,IWM,2
2010-07-01,48.83848571777344,49.41798092471545,47.582913792822715,49.257009692757016,114225800,IWM,3
2010-07-02,48.30473327636719,49.16875952390912,47.981731485723714,49.055709821295906,72084200,IWM,4
2010-07-06,47.67488098144531,49.661333585578895,47.36802960247707,49.14453320860495,89452600,IWM,1
2010-07-07,49.33833312988281,49.3787106632175,47.63450780407581,47.82023275199676,79640200,IWM,2
2010-07-08,50.04892349243164,50.153899509858036,49.28987348116003,49.87934898146233,58770100,IWM,3
2010-07-09,50.82412338256836,50.82412338256836,49.879348476414776,50.048922985667076,38202700,IWM,4
2010-07-12,50.25080490112305,51.01793174260708,49.75822862142152,50.67877959905318,43038300,IWM,0
2010-07-13,51.841583251953125,52.03538800812502,50.74338402367057,50.93718569946934,83581200,IWM,1
2010-07-14,51.65585708618164,51.99500614007404,51.252106452287144,51.69622845312364,52526100,IWM,2
2010-07-15,51.17942810058594,51.76082688336101,50.557651792580174,51.76082688336101,71044000,IWM,3
2010-07-16,49.314090728759766,50.904868842710776,49.168740287872254,50.79989283976487,98127500,IWM,4
2010-07-19,49.524051666259766,49.64517500192905,48.57119997320573,49.475600483768424,63879600,IWM,0
2010-07-20,50.35577392578125,50.44459954817295,48.61964516186858,48.81344679984797,71430700,IWM,1
2010-07-21,49.45136260986328,50.84833897062827,49.33830988231777,50.751436632732116,68456600,IWM,2
2010-07-22,51.21174240112305,51.40554411175597,50.202365550766245,50.21044229057837,81000700,IWM,3
2010-07-23,52.47141647338867,52.576389383085555,50.82411065194512,50.961387420553656,73916800,IWM,4
2010-07-26,53.66654586791992,53.71499398369769,52.422992890064165,52.697546587881575,66248300,IWM,0
2010-07-27,53.47274398803711,54.3206167662558,53.278945375979525,54.15104221061206,84127100,IWM,1
2010-07-28,52.608699798583984,53.642300258222264,52.30992216291726,53.40004745516874,59705100,IWM,2
2010-07-29,52.47141647338867,53.28698802873191,51.639688368031926,53.060888739696416,63214400,IWM,3
2010-07-30,52.503726959228516,52.98015588575176,51.534727953149144,51.76082731051797,67453000,IWM,4
2010-08-02,53.416194915771484,53.731119827849426,52.9639901450169,53.432342225810146,49896600,IWM,0
2010-08-03,52.98823547363281,53.723058424612915,52.56025462616572,53.238558895508504,51145700,IWM,1
2010-08-04,53.54541778564453,53.68269771074248,53.060918160393086,53.27894699624178,40817400,IWM,2
2010-08-05,52.91557312011719,53.46467439496109,52.85904826068094,53.02055225960422,37991000,IWM,3
2010-08-06,52.60062789916992,52.81865667411586,51.56702734448699,52.04345009735839,62483200,IWM,4
2010-08-09,53.18203353881836,53.38390885405507,52.366455540253256,52.988234961199915,35100700,IWM,0
2010-08-10,52.18073654174805,52.81866331192375,51.78505646660049,52.657159354492286,59841700,IWM,1
2010-08-11,50.12966537475586,51.13904166132515,49.99238859798901,51.13904166132515,87392600,IWM,2
2010-08-12,49.87936019897461,50.18621158333675,49.06378208692295,49.136457333735734,63300200,IWM,3
2010-08-13,49.314090728759766,49.806666880614976,49.23334185287655,49.661316439727464,68238000,IWM,4
2010-08-16,49.709781646728516,50.000479530196415,48.75692985652679,48.966878841315776,51371000,IWM,0
2010-08-17,50.56573486328125,50.99371268349665,49.95203517821756,50.24273616391156,54593200,IWM,1
2010-08-18,50.71916961669922,51.21981967721343,50.01664110362627,50.50921750461752,61766600,IWM,2
2010-08-19,49.33024978637695,50.751450582055114,49.209123370900414,50.54150161965151,89236900,IWM,3
2010-08-20,49.37870407104492,49.41100178087821,48.56312606038958,49.15260161997449,64085700,IWM,4
2010-08-23,48.70847702026367,50.00047783762892,48.67617622973631,49.74207767415587,55423700,IWM,0
2010-08-24,48.15129470825195,48.70846939595657,47.481067271397634,47.93326902687907,78875300,IWM,1
2010-08-25,48.87807083129883,48.99919730337171,47.553768700998106,47.75564410087014,64025300,IWM,2
2010-08-26,48.51467514038086,49.48367414735702,48.33702388492796,49.05569948326346,74569900,IWM,3
2010-08-27,49.7824592590332,49.903582612821175,48.09478132111937,49.07185721139233,72003600,IWM,4
2010-08-30,48.69232177734375,49.790523902957084,48.668097727046366,49.54019742185114,42401800,IWM,0
2010-08-31,48.595436096191406,49.18491176792788,48.19168538291655,48.57121203911443,60625100,IWM,1
2010-09-01,50.47692108154297,50.50922188318237,49.27374548402813,49.44332007207401,62585200,IWM,2
2010-09-02,51.03408432006836,51.179434804895656,50.28310784191835,50.4607591190124,45824200,IWM,3
2010-09-03,51.94655990600586,52.10805770108079,51.36515798654257,51.80928616411758,51986300,IWM,4
2010-09-07,50.96140670776367,51.79313204752921,50.79990583431337,51.785055309651575,48881600,IWM,1
2010-09-08,51.260169982910156,51.67199727313292,51.058294705844325,51.0825187533731,58863300,IWM,2
2010-09-09,51.29248046875,52.06768402039919,50.90488023311183,52.04345380754261,52494300,IWM,3
2010-09-10,51.453983306884766,51.768908317874036,51.1552056110057,51.48628101747813,46973500,IWM,4
2010-09-13,52.70561218261719,52.87519289329745,51.938488338524856,52.043461299699054,60551500,IWM,0
2010-09-14,52.47951889038086,52.98824876013551,52.293797002015914,52.5925686034936,55811200,IWM,1
2010-09-15,52.77828216552734,52.94785668865005,51.94655686417737,52.33415401395909,63008500,IWM,2
2010-09-16,52.439144134521484,52.81867078726669,51.995015889660735,52.64909006777665,52659700,IWM,3
2010-09-17,52.65715408325195,52.90747749127957,51.906177698423676,52.810581287266515,61775400,IWM,4
2010-09-20,54.11872863769531,54.264079102607916,52.46335484586637,52.826727927775195,70669500,IWM,0
2010-09-21,53.803794860839844,54.449798190558056,53.72304598481115,54.11871978987278,64974200,IWM,1
2010-09-22,53.16587829589844,54.02183379334996,52.75405710224487,53.658454541558264,65225800,IWM,2
2010-09-23,52.52231216430665,53.5585159099235,52.34422072524993,52.740888756233716,62724700,IWM,3
2010-09-24,54.23041534423828,54.28708219966955,53.17803000391126,53.258981772209644,71675000,IWM,4
2010-09-27,54.092796325683594,54.36803974735791,53.84184399292311,54.246609007684654,48357100,IWM,0
2010-09-28,54.62710952758789,54.748534136421725,53.22661933551685,54.21424732887398,66176700,IWM,1
2010-09-29,54.7808837890625,55.00755116019863,54.33564607468015,54.546119390036466,53580600,IWM,2
2010-09-30,54.643272399902344,55.493281329945766,54.19802845059894,55.18565599180034,81818000,IWM,3
2010-10-01,54.93471908569336,55.25853239633831,54.44090517661047,55.161386550277264,61763500,IWM,4
2010-10-04,54.1899299621582,55.12898137352051,53.81754697349535,54.788980319900844,56292700,IWM,0
2010-10-05,55.728050231933594,55.86567504561169,54.44090031182547,54.78899850882368,77655500,IWM,1
2010-10-06,55.5418701171875,55.906156253757324,55.226153818500165,55.67948877533827,43163400,IWM,2
2010-10-07,55.37995910644531,55.92234281074755,54.983284896231964,55.873766803159846,39955400,IWM,3
2010-10-08,56.0842399597168,56.391865326475454,55.16137621188891,55.46090454893706,59953200,IWM,4
2010-10-11,56.1328010559082,56.55376006825129,55.97089754422121,56.1328010559082,37345900,IWM,0
2010-10-12,56.27853775024414,56.52139928489331,55.379964894983125,55.987112555380676,51099800,IWM,1
2010-10-13,57.136627197265625,57.58996200750463,56.48090371677154,56.65900129971504,58582200,IWM,2
2010-10-14,57.09615325927734,57.436154396917466,56.578054522999786,57.17710502877868,70382100,IWM,3
2010-10-15,56.90188980102539,57.679038206235916,56.57807642146438,57.58998937245097,74953500,IWM,4
2010-10-18,57.37947845458985,57.50090917772534,56.87757385742375,57.120429127471596,39841500,IWM,0
2010-10-19,56.262325286865234,57.28233464011335,55.817081393242695,56.699472152542995,64627600,IWM,1
2010-10-20,56.83712387084962,57.177125128008925,56.20569120006053,56.53759542455615,54118800,IWM,2
2010-10-21,56.56188201904297,57.54950375745718,55.82520651095956,57.120453703837526,62505300,IWM,3
2010-10-22,56.92616271972656,56.9828295859835,56.472827789671044,56.6994952546988,26267800,IWM,4
2010-10-25,57.26613998413086,57.929954215524816,56.95852086390236,57.347091734062296,36095900,IWM,0
2010-10-26,57.2256965637207,57.6142676332832,56.65902167095552,56.95855009325536,37884100,IWM,1
2010-10-27,57.07996368408203,57.169012480761445,56.2947185731221,56.83710220655201,53515400,IWM,2
2010-10-28,56.73185348510742,57.573765271957996,56.46470715177334,57.52518928102831,48482400,IWM,3
2010-10-29,56.90996932983398,57.2094915184152,56.529489189093354,56.56996198894845,40455100,IWM,4
2010-11-01,56.52138137817383,57.614245585410536,56.10851937056052,57.20138975402065,47357500,IWM,0
2010-11-02,57.695213317871094,57.72759526627805,56.88568313637242,57.20949644421692,55102800,IWM,1
2010-11-03,57.9218635559082,57.97853039867033,57.07185473825366,57.76805090717273,58044500,IWM,2
2010-11-04,59.38711547851562,59.40330335939194,58.788065066521284,58.982350518152906,60908000,IWM,3
2010-11-05,59.71906280517578,59.90525753939242,59.33858865478111,59.46001328989238,45659100,IWM,4
2010-11-08,59.67047119140626,59.83238093955785,59.19285133086614,59.52475550618251,31656700,IWM,0
2010-11-09,58.87710189819336,59.94568092955044,58.55328876040172,59.83234725775665,48438600,IWM,1
2010-11-10,59.5328369140625,59.54093394340147,58.375208767540215,58.95807135547084,53667600,IWM,2
2010-11-11,59.29806137084961,59.53282576793552,58.658532049730596,58.87710856739313,42989400,IWM,3
2010-11-12,58.31045913696289,59.1766562012275,58.205222434730366,58.71522423570757,48799200,IWM,4
2010-11-15,58.31854629516602,58.97426366772979,58.26187943798426,58.59378355112762,38922600,IWM,0
2010-11-16,57.185211181640625,58.02712330646216,56.78854312444469,57.88140762762333,69965600,IWM,1
2010-11-17,57.33903503417969,57.49284159779149,56.990936743543024,57.314750112358155,39512500,IWM,2
2010-11-18,58.456180572509766,58.755708998499934,58.01094262580779,58.01903348169676,52638700,IWM,3
2010-11-19,58.65046310424805,58.7799909065445,57.9056967697201,58.28617696868399,32830300,IWM,4
2010-11-22,58.93380355834961,59.087610103113676,58.0756973097095,58.42379555768955,42163100,IWM,0
2010-11-23,58.37518692016602,58.48042355729195,57.881373311106415,58.22137430140998,52202300,IWM,1
2010-11-24,59.6866455078125,59.70283338915943,58.89330344489964,58.90140047368477,42138400,IWM,2
2010-11-26,59.27378463745117,59.68664664624088,59.20092372944195,59.32235445864168,19004000,IWM,4
2010-11-29,59.362831115722656,59.50854674984396,58.310439738599555,59.055205790231454,47897000,IWM,0
2010-11-30,58.8933219909668,59.298087090561076,58.43189002447834,58.67475155472501,68631800,IWM,1
2010-12-01,60.212867736816406,60.3666804861647,58.94190528102055,60.00239428386543,59974000,IWM,2
2010-12-02,60.81998062133789,60.949508373029545,60.196645300935444,60.28569408616767,42529200,IWM,3
